# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#           t                bm_masse_c       bm_masse_actuelle   latency_alumina_mass  dissolving_alumina_mass  bath_thermal_energy_shift    mean_temperature   variance_temperature  variance_concentration_pct  variance_concentration  average_concentration_pct  average_concentration 
# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    4.451000000000e+03   2.354371924733e+02   2.359131520504e+02    0.000000000000e+00     4.759595770822e-01        2.357537681049e+06      1.223104698879e+03    2.043759831380e+01       1.514771573153e-01        7.420493871156e+01       3.035212090588e+00       6.558784476329e+01  
    4.452000000000e+03   2.354432138910e+02   2.358598712296e+02    0.000000000000e+00     4.166573385849e-01        2.410318418644e+06      1.223107042886e+03    2.037460237109e+01       1.516982984295e-01        7.430876471255e+01       3.035300822565e+00       6.558952220347e+01  
    4.453000000000e+03   2.354410639606e+02   2.358065904087e+02    0.000000000000e+00     3.655264481738e-01        2.467429971525e+06      1.223109579225e+03    2.030582524369e+01       1.517436119953e-01        7.432250293589e+01       3.035285040442e+00       6.558892327812e+01  
    4.454000000000e+03   2.354321770153e+02   2.357533095879e+02    0.000000000000e+00     3.211325726017e-01        2.528112143140e+06      1.223112274136e+03    2.023238918530e+01       1.516350480158e-01        7.425812561920e+01       3.035183027753e+00       6.558644756228e+01  
    4.455000000000e+03   2.354176384038e+02   2.357000287670e+02    0.000000000000e+00     2.823903632411e-01        2.591789696980e+06      1.223115102074e+03    2.015515119985e+01       1.513932128882e-01        7.412668829117e+01       3.035008626849e+00       6.558239741122e+01  
    4.456000000000e+03   2.353982944302e+02   2.359727257149e+02    3.259777687334e-01     2.484535159822e-01        2.325516768605e+06      1.223103276822e+03    2.043391299050e+01       1.510365352157e-01        7.393794005560e+01       3.034772636102e+00       6.557700858747e+01  
    4.457000000000e+03   2.354221602087e+02   2.359194448941e+02    0.000000000000e+00     4.972846853953e-01        2.368839994981e+06      1.223105200818e+03    2.037899368851e+01       1.512019423659e-01        7.404881605011e+01       3.035021280396e+00       6.558365709086e+01  
    4.458000000000e+03   2.354337618314e+02   2.358661640732e+02    0.000000000000e+00     4.324022418612e-01        2.418663224997e+06      1.223107413481e+03    2.031634321612e+01       1.512917378920e-01        7.408548065268e+01       3.035182185866e+00       6.558688905867e+01  
    4.459000000000e+03   2.354358568283e+02   2.358128832524e+02    0.000000000000e+00     3.770264241165e-01        2.473524966465e+06      1.223109849905e+03    2.024773150397e+01       1.512299546789e-01        7.404528903008e+01       3.035221408100e+00       6.558747268069e+01  
    4.460000000000e+03   2.354302890855e+02   2.357596024315e+02    0.000000000000e+00     3.293133460570e-01        2.532447960053e+06      1.223112466691e+03    2.017437807519e+01       1.510280207234e-01        7.393437600605e+01       3.035162476427e+00       6.558592162478e+01  
    4.461000000000e+03   2.354183878282e+02   2.357063216107e+02    0.000000000000e+00     2.879337824610e-01        2.594727716423e+06      1.223115232552e+03    2.009718715638e+01       1.507017353223e-01        7.376121115707e+01       3.035022359489e+00       6.558260618509e+01  
    4.462000000000e+03   2.354011563609e+02   2.356530407898e+02    0.000000000000e+00     2.518844289313e-01        2.659832485065e+06      1.223118123872e+03    2.001685655093e+01       1.502672438201e-01        7.353432202982e+01       3.034813871571e+00       6.557780586110e+01  
    4.463000000000e+03   2.353793790055e+02   2.355997599690e+02    0.000000000000e+00     2.203809635139e-01        2.727346571795e+06      1.223121122191e+03    1.993394084640e+01       1.497395548830e-01        7.326152314868e+01       3.034547033706e+00       6.557173914840e+01  
    4.464000000000e+03   2.353536862916e+02   2.366330717106e+02    1.086592562445e+00     1.927928565915e-01        1.688611386914e+06      1.223074991683e+03    2.133308447667e+01       1.491320960619e-01        7.294971657046e+01       3.034229909097e+00       6.556458169926e+01  
    4.465000000000e+03   2.354745937041e+02   2.365797908898e+02    0.000000000000e+00     1.105197185735e+00        1.680502547240e+06      1.223074631568e+03    2.136540009543e+01       1.513472692640e-01        7.426865916137e+01       3.035538500496e+00       6.559826395870e+01  
    4.466000000000e+03   2.355618881313e+02   2.365265100690e+02    0.000000000000e+00     9.646219377056e-01        1.690208591121e+06      1.223075062616e+03    2.136809281907e+01       1.536651591609e-01        7.545411325484e+01       3.036662928744e+00       6.562258234816e+01  
    4.467000000000e+03   2.356256755597e+02   2.364732292481e+02    0.000000000000e+00     8.475536884230e-01        1.712373344401e+06      1.223076046958e+03    2.135041767458e+01       1.556110213701e-01        7.644119708652e+01       3.037488456966e+00       6.564035218270e+01  
    4.468000000000e+03   2.356718063936e+02   2.364199484273e+02    0.000000000000e+00     7.481420336541e-01        1.743896093157e+06      1.223077446892e+03    2.131765344358e+01       1.571800998570e-01        7.722889756416e+01       3.038089250960e+00       6.565320326176e+01  
    4.469000000000e+03   2.357040945030e+02   2.363666676064e+02    0.000000000000e+00     6.625731034245e-01        1.782755483932e+06      1.223079172648e+03    2.127324770882e+01       1.584030243260e-01        7.783534279602e+01       3.038513684418e+00       6.566219804922e+01  
    4.470000000000e+03   2.357251925210e+02   2.363133867856e+02    0.000000000000e+00     5.881942646039e-01        1.827545623854e+06      1.223081161790e+03    2.121960243671e+01       1.593193599427e-01        7.828290557013e+01       3.038795414155e+00       6.566807551281e+01  
    4.471000000000e+03   2.357370342391e+02   2.362601059648e+02    0.000000000000e+00     5.230717256672e-01        1.877241604731e+06      1.223083368802e+03    2.115846595876e+01       1.599681056945e-01        7.859312627805e+01       3.038958991634e+00       6.567137436615e+01  
    4.472000000000e+03   2.357410828152e+02   2.362068251439e+02    0.000000000000e+00     4.657423287333e-01        1.931067950492e+06      1.223085759244e+03    2.109115537874e+01       1.603845439947e-01        7.878516850930e+01       3.039023001753e+00       6.567250221421e+01  
    4.473000000000e+03   2.357384794373e+02   2.361535443231e+02    0.000000000000e+00     4.150648858133e-01        1.988419829147e+06      1.223088306256e+03    2.101869189048e+01       1.605995281278e-01        7.887555802222e+01       3.039001954300e+00       6.567177696793e+01  
    4.474000000000e+03   2.357301368279e+02   2.361002635022e+02    0.000000000000e+00     3.701266742838e-01        2.048813501733e+06      1.223090988356e+03    2.094188707084e+01       1.606396604309e-01        7.887837415845e+01       3.038907466329e+00       6.566945289263e+01  
    4.475000000000e+03   2.357168004206e+02   2.360469826814e+02    0.000000000000e+00     3.301822607424e-01        2.111853887490e+06      1.223093787996e+03    2.086139992104e+01       1.605277693903e-01        7.880557122031e+01       3.038749031283e+00       6.566573765034e+01  
    4.476000000000e+03   2.356990897341e+02   2.359937018605e+02    0.000000000000e+00     2.946121263990e-01        2.177212640573e+06      1.223096690596e+03    2.077777569512e+01       1.602834505743e-01        7.866731116703e+01       3.038534545578e+00       6.566080382598e+01  
    4.477000000000e+03   2.356775271700e+02   2.359404210397e+02    0.000000000000e+00     2.628938697453e-01        2.244612889234e+06      1.223099683859e+03    2.069147299540e+01       1.599235818281e-01        7.847226423676e+01       3.038270674654e+00       6.565479694959e+01  
    4.478000000000e+03   2.356525585733e+02   2.358871402188e+02    0.000000000000e+00     2.345816455398e-01        2.313818333722e+06      1.223102757291e+03    2.060288309185e+01       1.594627623983e-01        7.822786584145e+01       3.037963110484e+00       6.564784122427e+01  
    4.479000000000e+03   2.356245682573e+02   2.358338593980e+02    0.000000000000e+00     2.092911406771e-01        2.384625291421e+06      1.223105901847e+03    2.051234396072e+01       1.589136858482e-01        7.794052935503e+01       3.037616762897e+00       6.564004371157e+01  
    4.480000000000e+03   2.355938902185e+02   2.367585118834e+02    9.779333062002e-01     1.866883586682e-01        1.459364769778e+06      1.223064810780e+03    2.166335183994e+01       1.582874495413e-01        7.761582014066e+01       3.037235901597e+00       6.563149745587e+01  
    4.481000000000e+03   2.356981013804e+02   2.367052310625e+02    0.000000000000e+00     1.007129682132e+00        1.460104943736e+06      1.223064843651e+03    2.166162466274e+01       1.598176310441e-01        7.852359550861e+01       3.038366790677e+00       6.566052849144e+01  
    4.482000000000e+03   2.357753521316e+02   2.366519502417e+02    0.000000000000e+00     8.765981101096e-01        1.475134134347e+06      1.223065511101e+03    2.164052026178e+01       1.613333682414e-01        7.927570616223e+01       3.039368550624e+00       6.568204892423e+01  
    4.483000000000e+03   2.358324140050e+02   2.365986694208e+02    0.000000000000e+00     7.662554157929e-01        1.500863432516e+06      1.223066653747e+03    2.160484654315e+01       1.625197263281e-01        7.985750147321e+01       3.040112395041e+00       6.569794516075e+01  
    4.484000000000e+03   2.358736411705e+02   2.365453886000e+02    0.000000000000e+00     6.717474295253e-01        1.534985124694e+06      1.223068169100e+03    2.155774335118e+01       1.633942538741e-01        8.027886826652e+01       3.040653818227e+00       6.570943018101e+01  
    4.485000000000e+03   2.359020641180e+02   2.364921077792e+02    0.000000000000e+00     5.900436611862e-01        1.575893053172e+06      1.223069985832e+03    2.150144113675e+01       1.639879694943e-01        8.055698826436e+01       3.041031452397e+00       6.571734821575e+01  
    4.486000000000e+03   2.359198949846e+02   2.364388269583e+02    0.000000000000e+00     5.189319736900e-01        1.622414783822e+06      1.223072051875e+03    2.143759764972e+01       1.643343100531e-01        8.071001525515e+01       3.041273504151e+00       6.572231551977e+01  
    4.487000000000e+03   2.359288097120e+02   2.363855461375e+02    0.000000000000e+00     4.567364254514e-01        1.673662068104e+06      1.223074327780e+03    2.136748697879e+01       1.644649342841e-01        8.075484760681e+01       3.041401351134e+00       6.572479897513e+01  
    4.488000000000e+03   2.359301176643e+02   2.363322653166e+02    0.000000000000e+00     4.021476523643e-01        1.728940943725e+06      1.223076782730e+03    2.129211563912e+01       1.644083467888e-01        8.070648195630e+01       3.041431705444e+00       6.572516334309e+01  
    4.489000000000e+03   2.359248685300e+02   2.362789844958e+02    0.000000000000e+00     3.541159657853e-01        1.787695074545e+06      1.223079392016e+03    2.121229749704e+01       1.641896517996e-01        8.057796585367e+01       3.041377971012e+00       6.572370104480e+01  
    4.490000000000e+03   2.359139222165e+02   2.362257036749e+02    0.000000000000e+00     3.117814583930e-01        1.849468710671e+06      1.223082135400e+03    2.112870385667e+01       1.638307614047e-01        8.038056789438e+01       3.041251134331e+00       6.572065163234e+01  
    4.491000000000e+03   2.358979959707e+02   2.361724228541e+02    0.000000000000e+00     2.744268833766e-01        1.913881710984e+06      1.223084995999e+03    2.104189789415e+01       1.633507450445e-01        8.012400352267e+01       3.041060365177e+00       6.571621491558e+01  
    4.492000000000e+03   2.358776970099e+02   2.361191420333e+02    0.000000000000e+00     2.414450233628e-01        1.980612250176e+06      1.223087959520e+03    2.095235890310e+01       1.627662039220e-01        7.981665994272e+01       3.040813431377e+00       6.571056005249e+01  
    4.493000000000e+03   2.358535456744e+02   2.360658612124e+02    0.000000000000e+00     2.123155380067e-01        2.049384547624e+06      1.223091013716e+03    2.086049973071e+01       1.620916150638e-01        7.946579733695e+01       3.040516992490e+00       6.570383199892e+01  
    4.494000000000e+03   2.358259922320e+02   2.360125803916e+02    0.000000000000e+00     1.865881596073e-01        2.119959963369e+06      1.223094147989e+03    2.076667956153e+01       1.613396368436e-01        7.907772099503e+01       3.040176815000e+00       6.569615618998e+01  
    4.495000000000e+03   2.357954293431e+02   2.359592995707e+02    0.000000000000e+00     1.638702276571e-01        2.192130385223e+06      1.223097353097e+03    2.067121346181e+01       1.605213649462e-01        7.865792519368e+01       3.039797930020e+00       6.568764201263e+01  
